# VELOCITY:    AVE_POFV:        ERROR:
          24     5.06667           0           0
          24     5.33333           0           0
          24         5.6           0           0
          24     5.86667           0           0
          24     6.13333           0           0
          24         6.4           0           0
          24     6.66667           0           0
          24     6.93333           0           0
          24         7.2           0           0
          24     7.46667           0           0
          24     7.73333           0           0
          25           0      0.3284   0.0806705
          25    0.266667      2.1928     0.24349
          25    0.533333      4.2804    0.356974
          25         0.8      7.3568    0.628198
          25     1.06667     10.9136    0.737657
          25     1.33333     12.9268    0.798294
          25         1.6     11.9048    0.589531
          25     1.86667     12.2404    0.458466
          25     2.13333     10.6192     0.78113
          25         2.4     11.7444     1.53672
          25     2.66667       8.312    0.800915
          25     2.93333      4.9164    0.496794
          25         3.2      3.3124    0.423505
          25     3.46667      2.5632     0.23816
          25     3.73333      2.7976    0.262632
          25           4      0.7808    0.157893
          25     4.26667      0.4288    0.105926
          25     4.53333       0.362   0.0984406
          25         4.8      0.0192   0.0140959
          25     5.06667           0           0
          25     5.33333           0           0
          25         5.6           0           0
          25     5.86667           0           0
          25     6.13333           0           0
          25         6.4           0           0
          25     6.66667           0           0
          25     6.93333           0           0
          25         7.2           0           0
          25     7.46667           0           0
          25     7.73333           0           0
          26           0    0.338846   0.0782413
          26    0.266667     2.23423    0.237624
          26    0.533333     4.33115    0.346834
          26         0.8     7.31346     0.60553
          26     1.06667     10.8665    0.710785
          26     1.33333       12.92     0.76762
          26         1.6     11.9519    0.568737
          26     1.86667     12.4096    0.471027
          26     2.13333     10.5877    0.751722
          26         2.4     11.6669     1.47956
          26     2.66667     8.33885     0.77056
          26     2.93333     4.93423    0.478006
          26         3.2     3.24885    0.411957
          26     3.46667     2.51731     0.23338
          26     3.73333     2.77038    0.253937
          26           4    0.752692    0.154302
          26     4.26667    0.412308    0.103128
          26     4.53333    0.386538    0.097665
          26         4.8   0.0184615   0.0135731
          26     5.06667           0           0
          26     5.33333           0           0
          26         5.6           0           0
          26     5.86667           0           0
          26     6.13333           0           0
          26         6.4           0           0
          26     6.66667           0           0
          26     6.93333           0           0
          26         7.2           0           0
          26     7.46667           0           0
          26     7.73333           0           0
          27           0    0.328148   0.0760713
          27    0.266667     2.27481    0.232263
          27    0.533333     4.44259    0.351435
          27         0.8     7.28074    0.583986
          27     1.06667     10.8126    0.686504
          27     1.33333       12.94     0.73945
          27         1.6     12.0281    0.552757
          27     1.86667     12.4148     0.45361
          27     2.13333     10.6678    0.728134
          27         2.4     11.5967     1.42643
          27     2.66667     8.29037    0.743544
          27     2.93333     5.03481    0.470766
          27         3.2     3.17667    0.402974
          27     3.46667     2.46481    0.230564
          27     3.73333     2.67704    0.261127
          27           4    0.745926    0.148735
          27     4.26667    0.397037    0.100432
          27     4.53333    0.409259   0.0966545
          27         4.8   0.0177778   0.0130876
          27     5.06667           0           0
          27     5.33333           0           0
          27         5.6           0           0
          27     5.86667           0           0
          27     6.13333           0           0
          27         6.4           0           0
          27     6.66667           0           0
          27     6.93333           0           0
          27         7.2           0           0
          27     7.46667           0           0
          27     7.73333           0           0
          28           0    0.316429   0.0742517
          28    0.266667     2.36214    0.239824
          28    0.533333     4.48071    0.340945
          28         0.8     7.35036    0.567264
          28     1.06667     10.8168    0.661999
          28     1.33333     12.9425    0.713045
          28         1.6     11.9121    0.545052
          28     1.86667     12.5107    0.447432
          28     2.13333     10.6754    0.702169
          28         2.4     11.5789      1.3756
          28     2.66667      8.2075    0.721592
          28     2.93333     5.14357    0.466346
          28         3.2     3.14679    0.389688
          28     3.46667       2.425    0.225741
          28     3.73333     2.58143    0.268734
          28           4    0.719286    0.145789
          28     4.26667    0.382857   0.0978413
          28     4.53333    0.430357   0.0954774
          28         4.8   0.0171429   0.0126356
          28     5.06667           0           0
          28     5.33333           0           0
          28         5.6           0           0
          28     5.86667           0           0
          28     6.13333           0           0
          28         6.4           0           0
          28     6.66667           0           0
          28     6.93333           0           0
          28         7.2           0           0
          28     7.46667           0           0
          28     7.73333           0           0
          29           0    0.356207   0.0816541
          29    0.266667     2.42897    0.240683
          29    0.533333      4.5769    0.342487
          29         0.8     7.24724    0.556996
          29     1.06667     10.9207    0.647274
          29     1.33333     12.9883    0.689925
          29         1.6     11.7407    0.552566
          29     1.86667     12.6328    0.448339
          29     2.13333     10.6424    0.678728
          29         2.4     11.5914     1.32822
          29     2.66667      8.1631    0.698074
          29     2.93333      5.0831    0.454168
          29         3.2     3.18931    0.378564
          29     3.46667     2.39034    0.220601
          29     3.73333     2.51793    0.266864
          29           4    0.694483    0.142857
          29     4.26667     0.37069    0.095221
          29     4.53333    0.448966    0.093981
          29         4.8   0.0165517   0.0122137
          29     5.06667           0           0
          29     5.33333           0           0
          29         5.6           0           0
          29     5.86667           0           0
          29     6.13333           0           0
          29         6.4           0           0
          29     6.66667           0           0
          29     6.93333           0           0
          29         7.2           0           0
          29     7.46667           0           0
          29     7.73333           0           0
          30           0    0.362667   0.0791874
          30    0.266667       2.433    0.232694
          30    0.533333     4.71533    0.357957
          30         0.8        7.29    0.540069
          30     1.06667      10.935    0.625857
          30     1.33333     12.9373    0.668806
          30         1.6     11.7273    0.534309
          30     1.86667     12.6757    0.435443
          30     2.13333      10.585    0.658528
          30         2.4     11.6263     1.28441
          30     2.66667     8.09233    0.678383
          30     2.93333        5.02    0.443392
          30         3.2     3.20633    0.366327
          30     3.46667       2.447    0.220403
          30     3.73333       2.458    0.264612
          30           4    0.679667    0.138861
          30     4.26667       0.359   0.0927618
          30     4.53333       0.434   0.0920321
          30         4.8       0.016    0.011819
          30     5.06667           0           0
          30     5.33333           0           0
          30         5.6           0           0
          30     5.86667           0           0
          30     6.13333           0           0
          30         6.4           0           0
          30     6.66667           0           0
          30     6.93333           0           0
          30         7.2           0           0
          30     7.46667           0           0
          30     7.73333           0           0
          31           0    0.364516   0.0766546
          31    0.266667     2.49839    0.234195
          31    0.533333     4.77129    0.350757
          31         0.8     7.30839     0.52296
          31     1.06667     10.9435    0.605726
          31     1.33333       12.87    0.650612
          31         1.6      11.811    0.523578
          31     1.86667     12.7503    0.427749
          31     2.13333     10.5442    0.638548
          31         2.4      11.541     1.24581
