#BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         668    -5.53171    -5.54777   0.0133891
         669    -5.53152    -5.54775   0.0133691
         670    -5.53113    -5.54772   0.0133492
         671    -5.53115     -5.5477   0.0133293
         672    -5.53022    -5.54767   0.0133095
         673    -5.52983    -5.54765   0.0132897
         674    -5.52924    -5.54762   0.0132701
         675    -5.52859    -5.54759   0.0132504
         676    -5.52789    -5.54756   0.0132309
         677    -5.52731    -5.54753   0.0132113
         678    -5.52669     -5.5475   0.0131919
         679    -5.52634    -5.54747   0.0131725
         680    -5.52583    -5.54744   0.0131532
         681    -5.52502    -5.54741   0.0131339
         682    -5.52467    -5.54737   0.0131147
         683    -5.52435    -5.54734   0.0130955
         684    -5.52393     -5.5473   0.0130764
         685    -5.52326    -5.54727   0.0130574
         686    -5.52267    -5.54723   0.0130384
         687    -5.52201     -5.5472   0.0130195
         688    -5.52177    -5.54716   0.0130006
         689    -5.52179    -5.54712   0.0129818
         690    -5.52209    -5.54709    0.012963
         691    -5.52224    -5.54705   0.0129443
         692    -5.52238    -5.54701   0.0129257
         693    -5.52268    -5.54698    0.012907
         694    -5.52345    -5.54695   0.0128885
         695    -5.52392    -5.54691     0.01287
         696    -5.52457    -5.54688   0.0128515
         697    -5.52585    -5.54685   0.0128331
         698    -5.52698    -5.54682   0.0128148
         699    -5.52827     -5.5468   0.0127965
         700    -5.53016    -5.54677   0.0127782
         701    -5.53189    -5.54675     0.01276
         702    -5.53375    -5.54673   0.0127418
         703    -5.53572    -5.54672   0.0127237
         704    -5.53763     -5.5467   0.0127057
         705    -5.53991    -5.54669   0.0126876
         706     -5.5418    -5.54669   0.0126697
         707    -5.54447    -5.54668   0.0126518
         708    -5.54671    -5.54668   0.0126339
         709    -5.54862    -5.54669   0.0126161
         710     -5.5502    -5.54669   0.0125983
         711    -5.55263     -5.5467   0.0125806
         712    -5.55437    -5.54671   0.0125629
         713    -5.55661    -5.54672   0.0125453
         714    -5.55873    -5.54674   0.0125277
         715    -5.56069    -5.54676   0.0125102
         716    -5.56218    -5.54678   0.0124928
         717    -5.56379    -5.54681   0.0124754
         718    -5.56504    -5.54683    0.012458
         719    -5.56622    -5.54686   0.0124407
         720    -5.56717    -5.54689   0.0124235
         721    -5.56788    -5.54692   0.0124063
         722     -5.5682    -5.54694   0.0123891
         723    -5.56811    -5.54697    0.012372
         724    -5.56777      -5.547    0.012355
         725    -5.56703    -5.54703    0.012338
         726    -5.56694    -5.54706    0.012321
         727    -5.56586    -5.54708   0.0123041
         728    -5.56485    -5.54711   0.0122872
         729    -5.56316    -5.54713   0.0122704
         730     -5.5611    -5.54715   0.0122536
         731    -5.55885    -5.54717   0.0122368
         732    -5.55703    -5.54718   0.0122201
         733    -5.55504    -5.54719   0.0122035
         734    -5.55246     -5.5472   0.0121868
         735    -5.55006     -5.5472   0.0121703
         736    -5.54741     -5.5472   0.0121537
         737    -5.54468     -5.5472   0.0121372
         738     -5.5419    -5.54719   0.0121208
         739       -5.54    -5.54718   0.0121044
         740    -5.53719    -5.54717    0.012088
         741    -5.53456    -5.54715   0.0120717
         742    -5.53227    -5.54713   0.0120555
         743     -5.5293    -5.54711   0.0120393
         744    -5.52657    -5.54708   0.0120231
         745    -5.52367    -5.54705    0.012007
         746     -5.5212    -5.54701    0.011991
         747     -5.5189    -5.54697    0.011975
         748    -5.51737    -5.54694   0.0119591
         749    -5.51544    -5.54689   0.0119432
         750    -5.51386    -5.54685   0.0119273
         751    -5.51251     -5.5468   0.0119115
         752    -5.51198    -5.54676   0.0118958
         753    -5.51153    -5.54671   0.0118801
         754    -5.51057    -5.54666   0.0118644
         755    -5.51014    -5.54661   0.0118488
         756    -5.50994    -5.54657   0.0118332
         757    -5.51027    -5.54652   0.0118177
         758     -5.5102    -5.54647   0.0118022
         759    -5.51048    -5.54642   0.0117867
         760    -5.51108    -5.54638   0.0117713
         761    -5.51185    -5.54633   0.0117559
         762     -5.5126    -5.54629   0.0117406
         763    -5.51347    -5.54624   0.0117253
         764    -5.51458     -5.5462     0.01171
         765    -5.51531    -5.54616   0.0116948
         766    -5.51624    -5.54612   0.0116796
         767    -5.51765    -5.54609   0.0116644
         768    -5.51905    -5.54605   0.0116493
         769    -5.52029    -5.54602   0.0116342
         770    -5.52104    -5.54598   0.0116191
         771    -5.52219    -5.54595   0.0116041
         772    -5.52311    -5.54592   0.0115891
         773    -5.52411     -5.5459   0.0115741
         774    -5.52532    -5.54587   0.0115592
         775    -5.52599    -5.54584   0.0115443
         776    -5.52654    -5.54582   0.0115295
         777    -5.52714    -5.54579   0.0115147
         778    -5.52793    -5.54577   0.0114999
         779     -5.5283    -5.54575   0.0114851
         780    -5.52857    -5.54573   0.0114704
         781    -5.52917    -5.54571   0.0114558
         782    -5.52892    -5.54568   0.0114411
         783    -5.52916    -5.54566   0.0114265
         784     -5.5284    -5.54564    0.011412
         785    -5.52846    -5.54562   0.0113975
         786    -5.52769     -5.5456    0.011383
         787    -5.52729    -5.54557   0.0113686
         788    -5.52668    -5.54555   0.0113542
         789    -5.52603    -5.54552   0.0113398
         790    -5.52533     -5.5455   0.0113255
         791    -5.52446    -5.54547   0.0113112
         792    -5.52389    -5.54544   0.0112969
         793    -5.52377    -5.54542   0.0112827
         794    -5.52337    -5.54539   0.0112685
         795     -5.5227    -5.54536   0.0112544
         796    -5.52238    -5.54533   0.0112403
         797    -5.52229     -5.5453   0.0112262
         798    -5.52198    -5.54527   0.0112122
         799    -5.52101    -5.54524   0.0111982
         800    -5.52136    -5.54521   0.0111843
         801    -5.52183    -5.54518   0.0111703
         802    -5.52182    -5.54516   0.0111564
         803    -5.52194    -5.54513   0.0111426
         804    -5.52251     -5.5451   0.0111288
         805    -5.52262    -5.54507    0.011115
         806    -5.52302    -5.54504   0.0111012
         807    -5.52387    -5.54502   0.0110875
         808    -5.52515    -5.54499   0.0110738
         809    -5.52566    -5.54497   0.0110601
         810    -5.52644    -5.54495   0.0110465
         811    -5.52777    -5.54492   0.0110329
         812    -5.52935    -5.54491   0.0110193
         813     -5.5307    -5.54489   0.0110058
         814    -5.53272    -5.54487   0.0109923
         815    -5.53433    -5.54486   0.0109788
         816    -5.53596    -5.54485   0.0109653
         817    -5.53761    -5.54484   0.0109519
         818    -5.53924    -5.54483   0.0109385
         819    -5.54086    -5.54483   0.0109252
         820    -5.54228    -5.54483   0.0109119
         821    -5.54336    -5.54482   0.0108986
         822    -5.54452    -5.54482   0.0108853
         823    -5.54636    -5.54483   0.0108721
         824    -5.54722    -5.54483   0.0108589
         825    -5.54875    -5.54483   0.0108457
         826    -5.54974    -5.54484   0.0108326
         827    -5.55063    -5.54485   0.0108195
         828    -5.55203    -5.54485   0.0108064
         829    -5.55304    -5.54486   0.0107934
         830    -5.55365    -5.54487   0.0107804
         831    -5.55433    -5.54489   0.0107674
         832    -5.55522     -5.5449   0.0107545
         833    -5.55604    -5.54491   0.0107416
         834    -5.55634    -5.54493   0.0107287
         835    -5.55658    -5.54494   0.0107159
         836    -5.55738    -5.54495   0.0107031
         837    -5.55767    -5.54497   0.0106903
         838    -5.55824    -5.54499   0.0106776
         839    -5.55864      -5.545   0.0106649
         840    -5.55872    -5.54502   0.0106522
         841    -5.55925    -5.54504   0.0106395
         842    -5.55903    -5.54505   0.0106269
         843    -5.55928    -5.54507   0.0106143
         844     -5.5594    -5.54509   0.0106017
         845    -5.56001     -5.5451   0.0105892
         846     -5.5602    -5.54512   0.0105767
         847     -5.5603    -5.54514   0.0105642
         848     -5.5606    -5.54516   0.0105518
         849    -5.56082    -5.54518   0.0105394
         850    -5.56141    -5.54519    0.010527
         851    -5.56238    -5.54522   0.0105147
         852    -5.56282    -5.54524   0.0105023
         853    -5.56334    -5.54526     0.01049
         854     -5.5641    -5.54528   0.0104778
         855     -5.5651     -5.5453   0.0104655
         856    -5.56604    -5.54533   0.0104534
         857    -5.56751    -5.54535   0.0104412
         858    -5.56877    -5.54538   0.0104291
         859    -5.57026    -5.54541    0.010417
         860    -5.57168    -5.54544   0.0104049
         861    -5.57271    -5.54547   0.0103928
         862    -5.57395     -5.5455   0.0103808
         863    -5.57555    -5.54554   0.0103689
         864    -5.57764    -5.54558   0.0103569
         865    -5.57915    -5.54561    0.010345
         866    -5.58054    -5.54565   0.0103332
         867    -5.58238     -5.5457   0.0103213
         868     -5.5839    -5.54574   0.0103095
         869     -5.5857    -5.54579   0.0102978
         870     -5.5873    -5.54583   0.0102861
         871    -5.58885    -5.54588   0.0102744
         872    -5.59047    -5.54594   0.0102627
         873    -5.59184    -5.54599   0.0102511
         874    -5.59281    -5.54604   0.0102395
         875    -5.59411     -5.5461   0.0102279
         876    -5.59542    -5.54615   0.0102164
         877    -5.59658    -5.54621   0.0102049
         878    -5.59728    -5.54627   0.0101935
         879    -5.59794    -5.54633   0.0101821
         880    -5.59812    -5.54639   0.0101707
         881     -5.5981    -5.54644   0.0101593
         882    -5.59727     -5.5465   0.0101479
         883    -5.59699    -5.54656   0.0101366
         884    -5.59619    -5.54662   0.0101253
         885    -5.59548    -5.54667    0.010114
         886    -5.59439    -5.54672   0.0101027
         887    -5.59368    -5.54678   0.0100915
         888    -5.59276    -5.54683   0.0100802
         889    -5.59131    -5.54688    0.010069
         890     -5.5895    -5.54693   0.0100578
         891    -5.58747    -5.54697   0.0100466
         892    -5.58538    -5.54702   0.0100355
         893    -5.58293    -5.54706   0.0100243
         894    -5.58042    -5.54709   0.0100132
         895    -5.57757    -5.54713    0.010002
         896    -5.57481    -5.54716  0.00999092
         897    -5.57171    -5.54719  0.00997982
         898    -5.56782    -5.54721  0.00996873
         899    -5.56448    -5.54723  0.00995766
         900    -5.56081    -5.54724  0.00994661
         901    -5.55678    -5.54725  0.00993557
         902    -5.55211    -5.54726  0.00992456
         903    -5.54754    -5.54726  0.00991357
         904    -5.54231    -5.54725   0.0099026
         905    -5.53824    -5.54724  0.00989167
         906    -5.53304    -5.54723  0.00988076
         907    -5.52823    -5.54721  0.00986989
         908    -5.52258    -5.54718  0.00985906
         909    -5.51624    -5.54715  0.00984827
         910     -5.5101    -5.54711  0.00983753
         911    -5.50386    -5.54706  0.00982685
         912    -5.49735      -5.547  0.00981622
         913    -5.49072    -5.54694  0.00980566
         914    -5.48365    -5.54687  0.00979518
         915    -5.47629     -5.5468  0.00978478
         916    -5.46879    -5.54671  0.00977447
         917    -5.46038    -5.54662  0.00976426
         918    -5.45183    -5.54651  0.00975417
         919    -5.44313     -5.5464  0.00974421
